,date,newCasesBySpecimenDate,newAdmissions,casesshifted,ratio,average,0-64,65+,0-64admissions,65+admissions,0-64admissionsnew,65+admissionsnew,casesshifted0-64,ratio0-64,average0-64,casesshifted65+,ratio65+,average65+
258,2021-01-28,21846,2719.0,40715.0,6.678128453886774,7.93951600792541,16822.0,2967.0,120109.0,212717.0,1087.0,1632.0,7926.0,137.14357809740096,104.44533436613233,1249.0,1306.6453162530024,958.6463865156575
259,2021-01-27,23242,2742.0,26206.0,10.463252690223612,7.901720750619342,17922.0,3089.0,119022.0,211085.0,1104.0,1638.0,8271.0,133.4784185709104,103.37109899303108,1321.0,1239.9697199091597,936.0739240214034
260,2021-01-26,24432,2799.0,27651.0,10.122599544320279,7.8798774731908,18710.0,3485.0,117918.0,209447.0,1111.0,1688.0,10752.0,103.3296130952381,101.97033685022721,1915.0,881.4621409921672,910.4030660387989
261,2021-01-25,27113,2648.0,36785.0,7.198586380318065,7.899259788576534,20796.0,3862.0,116807.0,207759.0,1098.0,1551.0,12572.0,87.336939230035,100.85668466598248,2049.0,756.9546120058566,890.0305264292546
262,2021-01-24,15455,2824.0,38536.0,7.32821258044426,7.834304886444889,11955.0,2023.0,115709.0,206208.0,1134.0,1690.0,13374.0,84.7913862718708,98.7101860945637,2328.0,725.9450171821305,865.9459237281302
263,2021-01-23,19873,2780.0,41161.0,6.753966132989967,7.9391266741801525,15420.0,2553.0,114575.0,204518.0,1052.0,1728.0,13550.0,77.63837638376384,97.5263390646768,2491.0,693.6973103171416,860.3760197635164
264,2021-01-22,26911,3016.0,44681.0,6.750072737852779,8.011563125774982,20763.0,3676.0,113523.0,202790.0,1274.0,1739.0,15484.0,82.27848101265822,97.05351883644973,2780.0,625.5395683453238,848.3449695970521
265,2021-01-21,28751,3237.0,52013.0,6.223444138965259,8.23550946538169,22227.0,3841.0,112249.0,201051.0,1303.0,1929.0,10670.0,122.11808809746955,96.44052911442203,1695.0,1138.0530973451328,851.624649224315
266,2021-01-20,31751,3679.0,32857.0,11.197005204370454,8.232483020371774,24363.0,4450.0,110946.0,199122.0,1471.0,2205.0,11750.0,125.19148936170212,94.39490900853089,1836.0,1200.9803921568628,847.8118499792702
267,2021-01-19,35967,3768.0,35448.0,10.62965470548409,8.26109760612704,27709.0,5028.0,109475.0,196917.0,1510.0,2257.0,15097.0,100.01987149764854,93.84811186307604,2831.0,797.2447898269163,838.2797685504842
268,2021-01-18,40715,3711.0,42333.0,8.76621075756502,8.107832506964069,31545.0,5496.0,107965.0,194660.0,1397.0,2314.0,16822.0,83.04601117584116,90.72207601044475,2967.0,779.9123693966969,824.0815806038376
269,2021-01-17,26206,3424.0,46859.0,7.307027465374848,7.978926711682879,20667.0,3139.0,106568.0,192346.0,1263.0,2160.0,17922.0,70.47204553063274,90.53181798086659,3089.0,699.2554224668177,819.2597872326631
270,2021-01-16,27651,3569.0,51321.0,6.954268233276826,7.4873110523368345,21687.0,3445.0,105305.0,190186.0,1381.0,2185.0,18710.0,73.8107963655799,86.26599654342499,3485.0,626.9727403156385,780.1963357651196
271,2021-01-15,36785,3295.0,58039.0,5.677217043711987,7.05896732519924,28467.0,5031.0,103924.0,188001.0,1256.0,2032.0,20796.0,60.396230044239275,82.93787445877113,3862.0,526.1522527187985,765.0528627586007
272,2021-01-14,38536,3678.0,69121.0,5.321103571996933,7.777618460901808,29830.0,5285.0,102668.0,185969.0,1444.0,2234.0,11955.0,120.78628189042242,80.81135079446696,2023.0,1104.3005437469105,742.1182322363144
273,2021-01-13,41161,3840.0,49512.0,7.755695588948133,,31924.0,5559.0,101224.0,183735.0,1470.0,2368.0,15420.0,95.33073929961088,78.17321424511633,2553.0,927.536231884058,716.1892874537352
274,2021-01-12,44681,4134.0,54172.0,7.631248615520933,,34482.0,6340.0,99754.0,181367.0,1593.0,2541.0,20763.0,76.72301690507152,74.76419625460343,3676.0,691.2404787812841,692.9361070267823
275,2021-01-11,52013,3894.0,28224.0,13.796768707482993,,40260.0,7115.0,98161.0,178826.0,1515.0,2379.0,22227.0,68.16034552571197,72.12307551214694,3841.0,619.3699557406925,675.6317615042591
276,2021-01-10,32857,3571.0,,,,25858.0,4081.0,96646.0,176447.0,1267.0,2304.0,24363.0,52.00508968517834,65.00828182566705,4450.0,517.7528089887641,626.2803116875954
277,2021-01-09,35448,3718.0,,,,27745.0,4618.0,95379.0,174143.0,1384.0,2334.0,27709.0,49.9476704319896,61.67226259630212,5028.0,464.20047732696895,593.5470618911789
278,2021-01-08,42333,3549.0,,,,32673.0,6059.0,93995.0,171809.0,1322.0,2226.0,31545.0,41.908384847043905,57.973372541970186,5496.0,405.02183406113534,558.5744393296707
279,2021-01-07,46859,3849.0,,,,36419.0,6364.0,92673.0,169583.0,1467.0,2382.0,20667.0,70.98272608506315,54.940840062529595,3139.0,758.8403950302644,529.209113850834
280,2021-01-06,51321,3967.0,,,,39998.0,6672.0,91206.0,167201.0,1561.0,2406.0,21687.0,71.97860469405634,53.56609968310331,3445.0,698.4034833091437,506.5897356181473
281,2021-01-05,58039,3697.0,,,,45482.0,7540.0,89645.0,164795.0,1447.0,2246.0,28467.0,50.83078652474796,51.406399086370165,5031.0,446.4321208507255,484.0788968111851
282,2021-01-04,69121,3587.0,,,,54596.0,8362.0,88198.0,162549.0,1400.0,2187.0,29830.0,46.932618169627894,49.46817052224418,5285.0,413.81267738883633,463.7449875782772
283,2021-01-03,49512,3351.0,,,,39903.0,5096.0,86798.0,160362.0,1353.0,1998.0,31924.0,42.38190702919434,44.87455853641187,5559.0,359.4171613599568,408.61747498967816
284,2021-01-02,54172,3145.0,,,,43246.0,5915.0,85445.0,158364.0,1201.0,1944.0,34482.0,34.8297662548576,40.57496073378801,6340.0,306.6246056782335,360.69235941949853
285,2021-01-01,28224,3010.0,,,,22154.0,3539.0,84244.0,156420.0,1141.0,1869.0,40260.0,28.34078489816195,38.27164218713703,7115.0,262.68446943078004,337.5878343862647
